
102700,103105.14,23.46,Sensor2
102700,103156.10,23.63,Sensor
102700,103104.98,23.46,Sensor2
102700,103156.10,23.63,Sensor
102700,103104.81,23.46,Sensor2
102700,103155.70,23.62,Sensor
102700,103104.81,23.46,Sensor2
102700,103155.37,23.62,Sensor
102700,103104.81,23.46,Sensor2
102700,103155.21,23.62,Sensor
102700,103104.81,23.46,Sensor2
102700,103155.21,23.62,Sensor
102700,103104.81,23.46,Sensor2
102700,103155.21,23.62,Sensor
102700,103104.48,23.46,Sensor2
102700,103155.05,23.62,Sensor
102700,103104.48,23.46,Sensor2
102700,103155.05,23.62,Sensor
102700,103104.32,23.46,Sensor2
102700,103154.88,23.62,Sensor
102700,103103.94,23.45,Sensor2
102700,103154.48,23.62,Sensor
102700,103103.78,23.45,Sensor2
102700,103154.48,23.62,Sensor
102700,103103.61,23.45,Sensor2
102700,103154.48,23.62,Sensor
102700,103103.78,23.45,Sensor2
102700,103154.48,23.62,Sensor
102700,103103.78,23.45,Sensor2
102700,103154.48,23.62,Sensor
102700,103103.78,23.45,Sensor2
102700,103154.48,23.62,Sensor
102700,103103.61,23.45,Sensor2
102700,103154.32,23.62,Sensor
102700,103103.23,23.45,Sensor2
102700,103154.32,23.62,Sensor
102700,103103.23,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103103.23,23.45,Sensor2
102700,103153.98,23.62,Sensor
102700,103103.06,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103102.90,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103102.90,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103102.73,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103102.56,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103102.19,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103102.02,23.45,Sensor2
102700,103154.32,23.62,Sensor
102700,103101.85,23.45,Sensor2
102700,103154.32,23.62,Sensor
102700,103101.69,23.45,Sensor2
102700,103154.16,23.62,Sensor
102700,103101.53,23.45,Sensor2
102700,103153.98,23.62,Sensor
102700,103101.36,23.45,Sensor2
102700,103153.83,23.62,Sensor
102700,103101.20,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103101.20,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103101.20,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103101.20,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103101.01,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103100.84,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103100.67,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103100.34,23.45,Sensor2
102700,103153.66,23.62,Sensor
102700,103100.18,23.45,Sensor2
102700,103153.48,23.62,Sensor
102700,103100.18,23.45,Sensor2
102700,103153.48,23.62,Sensor
102700,103100.18,23.45,Sensor2
102700,103152.93,23.62,Sensor
102700,103100.02,23.45,Sensor2
102700,103152.93,23.62,Sensor
102700,103099.66,23.44,Sensor2
102700,103152.93,23.62,Sensor
102700,103099.50,23.44,Sensor2
102700,103152.77,23.62,Sensor
102700,103099.50,23.44,Sensor2
102700,103152.77,23.62,Sensor
102700,103099.50,23.44,Sensor2
102700,103152.59,23.62,Sensor
102700,103099.33,23.44,Sensor2
102700,103152.59,23.62,Sensor
102700,103099.17,23.44,Sensor2
102700,103152.59,23.62,Sensor
102700,103099.17,23.44,Sensor2
35000,34382.07,23.10,Sensor
35000,34437.49,23.11,Sensor2
35000,34476.00,23.10,Sensor
35000,34529.16,23.11,Sensor2
35000,34570.21,23.11,Sensor
35000,34621.15,23.11,Sensor2
35000,34664.04,23.10,Sensor
35000,34713.09,23.11,Sensor2
35000,34758.14,23.10,Sensor
35000,34805.09,23.11,Sensor2
35000,34852.57,23.10,Sensor
35000,34805.09,23.11,Sensor2
35000,34946.68,23.10,Sensor
35000,34896.77,23.11,Sensor2
35000,35040.59,23.11,Sensor
35000,34988.29,23.11,Sensor2
35000,35134.22,23.11,Sensor
35000,35079.81,23.11,Sensor2
35000,35228.18,23.11,Sensor
35000,35171.50,23.11,Sensor2
35000,35321.98,23.11,Sensor
35000,35263.51,23.11,Sensor2
35000,35321.98,23.11,Sensor
35000,35355.21,23.11,Sensor2
35000,35415.78,23.11,Sensor
35000,35446.75,23.11,Sensor2
35000,35509.75,23.11,Sensor
35000,35537.96,23.11,Sensor2
35000,35603.72,23.11,Sensor
35000,35629.66,23.11,Sensor2
35000,35697.37,23.11,Sensor
35000,35720.89,23.11,Sensor2
35000,35791.19,23.11,Sensor
35000,35812.54,23.11,Sensor2
35000,35885.01,23.11,Sensor
35000,35904.09,23.11,Sensor2
35000,35978.51,23.11,Sensor
35000,35995.81,23.11,Sensor2
35000,36072.34,23.11,Sensor
35000,36087.04,23.11,Sensor2
35000,36166.32,23.11,Sensor
35000,36178.29,23.11,Sensor2
35000,36260.12,23.11,Sensor
35000,36269.85,23.11,Sensor2
35000,36353.47,23.11,Sensor
35000,36269.85,23.11,Sensor2
35000,36353.47,23.11,Sensor
35000,36360.93,23.11,Sensor2
35000,36446.98,23.11,Sensor
35000,36452.02,23.11,Sensor2
35000,36540.67,23.11,Sensor
35000,36543.43,23.11,Sensor2
35000,36634.03,23.11,Sensor
35000,36635.17,23.11,Sensor2
35000,36727.39,23.11,Sensor
35000,36726.59,23.11,Sensor2
35000,36820.92,23.11,Sensor
35000,36817.84,23.11,Sensor2
35000,36914.45,23.11,Sensor
35000,36909.11,23.11,Sensor2
35000,37007.82,23.11,Sensor
35000,37000.05,23.11,Sensor2
35000,37101.04,23.11,Sensor
35000,37091.16,23.11,Sensor2
35000,37194.42,23.11,Sensor
35000,37182.05,23.12,Sensor2
35000,37287.48,23.11,Sensor
35000,37273.32,23.12,Sensor2
35000,37380.54,23.11,Sensor
35000,37364.44,23.12,Sensor2
35000,37380.54,23.11,Sensor
35000,37455.07,23.12,Sensor2
35000,37473.77,23.11,Sensor
35000,37546.04,23.12,Sensor2
35000,37567.00,23.11,Sensor
35000,37636.84,23.12,Sensor2
35000,37659.91,23.11,Sensor
35000,37636.84,23.12,Sensor2
35000,37752.82,23.11,Sensor
35000,37727.64,23.12,Sensor2
35000,37845.58,23.11,Sensor
35000,37818.29,23.12,Sensor2
30100.00,30285.85,24.50,Sensor
30100.00,30253.16,24.29,Sensor2
30100.00,30285.52,24.50,Sensor
30100.00,30253.00,24.29,Sensor2
30100.00,30285.36,24.50,Sensor
30100.00,30252.84,24.29,Sensor2
30100.00,30285.20,24.50,Sensor
30100.00,30252.68,24.29,Sensor2
30100.00,30285.20,24.50,Sensor
30100.00,30252.68,24.29,Sensor2
30100.00,30285.04,24.50,Sensor
30100.00,30252.68,24.29,Sensor2
30100.00,30285.04,24.50,Sensor
30100.00,30252.68,24.29,Sensor2
30100.00,30284.78,24.50,Sensor
30100.00,30252.75,24.28,Sensor2
30100.00,30284.62,24.50,Sensor
30100.00,30252.75,24.28,Sensor2
30100.00,30284.62,24.50,Sensor
30100.00,30252.59,24.28,Sensor2
30100.00,30284.78,24.50,Sensor
30100.00,30252.43,24.28,Sensor2
30100.00,30284.78,24.50,Sensor
30100.00,30252.43,24.28,Sensor2
30100.00,30284.62,24.50,Sensor
30100.00,30252.27,24.28,Sensor2
30100.00,30284.45,24.50,Sensor
30100.00,30252.03,24.28,Sensor2
30100.00,30284.19,24.50,Sensor
30100.00,30252.03,24.28,Sensor2
30100.00,30284.03,24.50,Sensor
30100.00,30251.87,24.28,Sensor2
30100.00,30284.03,24.50,Sensor
30100.00,30251.71,24.28,Sensor2
30100.00,30283.87,24.50,Sensor
30100.00,30251.54,24.28,Sensor2
30100.00,30283.71,24.50,Sensor
30100.00,30251.30,24.28,Sensor2
30100.00,30283.71,24.50,Sensor
30100.00,30251.14,24.28,Sensor2
30100.00,30283.71,24.50,Sensor
30100.00,30251.14,24.28,Sensor2
30100.00,30283.61,24.49,Sensor
30100.00,30250.82,24.28,Sensor2
30100.00,30283.45,24.49,Sensor
30100.00,30250.82,24.28,Sensor2
30100.00,30283.45,24.49,Sensor
30100.00,30250.66,24.28,Sensor2
30100.00,30283.45,24.49,Sensor
30100.00,30250.50,24.28,Sensor2
30100.00,30283.29,24.49,Sensor
30100.00,30250.25,24.28,Sensor2
30100.00,30283.13,24.49,Sensor
30100.00,30250.09,24.28,Sensor2
30100.00,30282.96,24.49,Sensor
30100.00,30250.09,24.28,Sensor2
30100.00,30282.80,24.49,Sensor
30100.00,30249.93,24.28,Sensor2
30100.00,30282.70,24.49,Sensor
30100.00,30249.77,24.28,Sensor2
30100.00,30282.70,24.49,Sensor
30100.00,30249.37,24.27,Sensor2
30100.00,30282.54,24.49,Sensor
30100.00,30249.21,24.27,Sensor2
30100.00,30282.54,24.49,Sensor
30100.00,30249.05,24.27,Sensor2
30100.00,30282.54,24.49,Sensor
30100.00,30248.89,24.27,Sensor2
30100.00,30282.29,24.49,Sensor
30100.00,30248.73,24.27,Sensor2
30100.00,30282.29,24.49,Sensor
30100.00,30248.73,24.27,Sensor2
30100.00,30282.13,24.49,Sensor
30100.00,30248.57,24.27,Sensor2
30100.00,30282.13,24.49,Sensor
30100.00,30248.57,24.27,Sensor2
30100.00,30282.13,24.49,Sensor
30100.00,30248.48,24.27,Sensor2
30100.00,30281.96,24.49,Sensor
30100.00,30248.32,24.27,Sensor2
30100.00,30281.64,24.49,Sensor
30100.00,30248.32,24.27,Sensor2
30100.00,30281.32,24.49,Sensor
30100.00,30248.32,24.27,Sensor2
30100.00,30281.21,24.49,Sensor
30100.00,30248.16,24.27,Sensor2
30100.00,30281.21,24.49,Sensor
30100.00,30248.08,24.27,Sensor2
30100.00,30281.21,24.49,Sensor
30100.00,30248.08,24.27,Sensor2
30100.00,30281.05,24.49,Sensor
30100.00,30248.24,24.27,Sensor2
30100.00,30281.05,24.49,Sensor
30100.00,30248.24,24.27,Sensor2
30100.00,30281.05,24.49,Sensor
30100.00,30248.16,24.27,Sensor2
30100.00,30280.96,24.48,Sensor
30100.00,30248.00,24.27,Sensor2
30100.00,30280.96,24.48,Sensor
30100.00,30248.00,24.27,Sensor2
30100.00,30280.96,24.48,Sensor
30100.00,30247.84,24.27,Sensor2
30100.00,30280.63,24.48,Sensor
30100.00,30248.00,24.27,Sensor2
30100.00,30280.47,24.48,Sensor
30100.00,30247.91,24.26,Sensor2
30100.00,30280.37,24.48,Sensor
30100.00,30247.75,24.26,Sensor2
30100.00,30280.37,24.48,Sensor
30100.00,30247.75,24.26,Sensor2
30100.00,30280.37,24.48,Sensor
30100.00,30247.59,24.26,Sensor2
30100.00,30280.21,24.48,Sensor
30100.00,30247.43,24.26,Sensor2
30100.00,30280.21,24.48,Sensor
30100.00,30247.43,24.26,Sensor2
30100.00,30280.11,24.48,Sensor
30100.00,30247.35,24.26,Sensor2
30100.00,30280.11,24.48,Sensor
30100.00,30247.19,24.26,Sensor2
30100.00,30279.95,24.48,Sensor
30100.00,30247.19,24.26,Sensor2
30100.00,30279.95,24.48,Sensor
30100.00,30246.95,24.26,Sensor2
30100.00,30280.11,24.48,Sensor
30100.00,30246.79,24.26,Sensor2
30100.00,30279.95,24.48,Sensor
30100.00,30246.79,24.26,Sensor2
30100.00,30279.95,24.48,Sensor
30100.00,30246.95,24.26,Sensor2
30100.00,30279.85,24.48,Sensor
30100.00,30246.95,24.26,Sensor2
30100.00,30279.85,24.48,Sensor
30100.00,30246.79,24.26,Sensor2
30100.00,30279.85,24.48,Sensor
30100.00,30246.79,24.26,Sensor2
30100.00,30280.01,24.48,Sensor
30100.00,30246.71,24.26,Sensor2
30100.00,30280.01,24.48,Sensor
30100.00,30246.71,24.26,Sensor2
30100.00,30280.01,24.47,Sensor
30100.00,30246.71,24.26,Sensor2
30100.00,30279.91,24.47,Sensor
30100.00,30246.71,24.26,Sensor2
30100.00,30279.91,24.47,Sensor
30100.00,30246.71,24.26,Sensor2
30100.00,30279.91,24.47,Sensor
30100.00,30246.71,24.26,Sensor2
30100.00,30279.91,24.47,Sensor
30100.00,30247.03,24.26,Sensor2
30100.00,30279.75,24.47,Sensor
30100.00,30246.79,24.25,Sensor2
30100.00,30279.91,24.47,Sensor
30100.00,30246.79,24.25,Sensor2
30100.00,30279.75,24.47,Sensor
30100.00,30246.79,24.25,Sensor2
30100.00,30279.91,24.47,Sensor
30100.00,30246.62,24.25,Sensor2
30100.00,30279.81,24.47,Sensor
30100.00,30246.62,24.25,Sensor2
30100.00,30279.81,24.47,Sensor
30100.00,30246.79,24.25,Sensor2
30100.00,30279.81,24.47,Sensor
30100.00,30246.79,24.25,Sensor2
30100.00,30279.81,24.47,Sensor
30100.00,30246.55,24.25,Sensor2
30100.00,30279.81,24.47,Sensor
30100.00,30246.71,24.25,Sensor2
30100.00,30279.55,24.47,Sensor
30100.00,30246.71,24.25,Sensor2
30100.00,30279.39,24.47,Sensor
30100.00,30246.71,24.25,Sensor2
30100.00,30279.22,24.47,Sensor
30100.00,30246.71,24.25,Sensor2
30100.00,30279.22,24.47,Sensor
30100.00,30246.71,24.25,Sensor2
30100.00,30279.13,24.47,Sensor
30100.00,30246.63,24.25,Sensor2
30100.00,30279.29,24.47,Sensor
30100.00,30246.63,24.25,Sensor2
30100.00,30279.29,24.47,Sensor
30100.00,30246.63,24.25,Sensor2
30100.00,30279.45,24.47,Sensor
30100.00,30246.79,24.25,Sensor2
30100.00,30279.29,24.47,Sensor
30100.00,30246.79,24.25,Sensor2
30100.00,30279.35,24.46,Sensor
30100.00,30246.38,24.25,Sensor2
30100.00,30279.35,24.46,Sensor
30100.00,30246.54,24.25,Sensor2
30100.00,30279.35,24.46,Sensor
30100.00,30246.54,24.25,Sensor2
30100.00,30279.35,24.46,Sensor
30100.00,30246.38,24.25,Sensor2
30100.00,30279.35,24.46,Sensor
30100.00,30246.38,24.25,Sensor2
30100.00,30279.35,24.46,Sensor
30100.00,30246.22,24.25,Sensor2
30100.00,30279.25,24.46,Sensor
30100.00,30246.06,24.25,Sensor2
30100.00,30279.41,24.46,Sensor
30100.00,30246.06,24.25,Sensor2
30100.00,30279.57,24.46,Sensor
30100.00,30245.82,24.24,Sensor2
30100.00,30279.47,24.46,Sensor
30100.00,30245.98,24.24,Sensor2
30100.00,30279.47,24.46,Sensor
30100.00,30245.82,24.24,Sensor2
30100.00,30279.47,24.46,Sensor
30100.00,30245.82,24.24,Sensor2
30100.00,30279.31,24.46,Sensor
30100.00,30245.66,24.24,Sensor2
30100.00,30279.31,24.46,Sensor
30100.00,30245.82,24.24,Sensor2
30100.00,30279.31,24.46,Sensor
30100.00,30245.74,24.24,Sensor2
30100.00,30279.21,24.45,Sensor
30100.00,30245.74,24.24,Sensor2
30100.00,30279.21,24.45,Sensor
30100.00,30245.90,24.24,Sensor2
30100.00,30279.28,24.45,Sensor
30100.00,30246.06,24.24,Sensor2
30100.00,30279.12,24.45,Sensor
30100.00,30246.06,24.24,Sensor2
30100.00,30279.12,24.45,Sensor
30100.00,30246.14,24.24,Sensor2
30100.00,30279.12,24.45,Sensor
30100.00,30246.14,24.24,Sensor2
30100.00,30279.28,24.45,Sensor
30100.00,30246.14,24.24,Sensor2
30100.00,30279.18,24.45,Sensor
30100.00,30246.14,24.24,Sensor2
30100.00,30279.18,24.45,Sensor
30100.00,30246.30,24.24,Sensor2
30100.00,30279.18,24.45,Sensor
30100.00,30246.30,24.24,Sensor2
30100.00,30279.02,24.45,Sensor
30100.00,30246.22,24.24,Sensor2
30100.00,30279.02,24.45,Sensor
30100.00,30246.22,24.24,Sensor2
30100.00,30279.02,24.45,Sensor
30100.00,30246.38,24.24,Sensor2
30100.00,30279.18,24.45,Sensor
30100.00,30246.38,24.24,Sensor2
30100.00,30279.08,24.45,Sensor
30100.00,30246.14,24.23,Sensor2
30100.00,30278.91,24.45,Sensor
30100.00,30246.14,24.23,Sensor2
30100.00,30278.91,24.45,Sensor
30100.00,30246.14,24.23,Sensor2
30100.00,30278.81,24.44,Sensor
30100.00,30246.14,24.23,Sensor2
30100.00,30278.65,24.44,Sensor
30100.00,30246.05,24.23,Sensor2
30100.00,30278.65,24.44,Sensor
30100.00,30246.05,24.23,Sensor2
30100.00,30278.65,24.44,Sensor
30100.00,30245.89,24.23,Sensor2
30100.00,30278.65,24.44,Sensor
30100.00,30245.73,24.23,Sensor2
30100.00,30278.65,24.44,Sensor
30100.00,30245.73,24.23,Sensor2
30100.00,30278.81,24.44,Sensor
30100.00,30245.73,24.23,Sensor2
30100.00,30278.71,24.44,Sensor
30100.00,30245.73,24.23,Sensor2
30100.00,30278.55,24.44,Sensor
30100.00,30245.50,24.23,Sensor2
30100.00,30278.55,24.44,Sensor
30100.00,30245.34,24.23,Sensor2
30100.00,30278.55,24.44,Sensor
30100.00,30245.34,24.23,Sensor2
30100.00,30278.45,24.44,Sensor
30100.00,30245.34,24.23,Sensor2
30100.00,30278.29,24.44,Sensor
30100.00,30245.34,24.23,Sensor2
30100.00,30278.45,24.44,Sensor
30100.00,30245.09,24.23,Sensor2
30100.00,30278.29,24.44,Sensor
30100.00,30245.09,24.23,Sensor2
30100.00,30278.29,24.44,Sensor
30100.00,30245.09,24.23,Sensor2
30100.00,30278.45,24.44,Sensor
30100.00,30245.09,24.23,Sensor2
30100.00,30278.19,24.44,Sensor
30100.00,30245.09,24.23,Sensor2
30100.00,30278.03,24.44,Sensor
30100.00,30245.01,24.22,Sensor2
30100.00,30278.03,24.44,Sensor
30100.00,30245.01,24.22,Sensor2
30100.00,30278.03,24.44,Sensor
30100.00,30244.69,24.22,Sensor2
30100.00,30277.93,24.43,Sensor
30100.00,30244.69,24.22,Sensor2
30100.00,30277.77,24.43,Sensor
30100.00,30244.69,24.22,Sensor2
30100.00,30277.77,24.43,Sensor
30100.00,30244.85,24.22,Sensor2
30100.00,30277.77,24.43,Sensor
30100.00,30244.69,24.22,Sensor2
30100.00,30277.67,24.43,Sensor
30100.00,30244.61,24.22,Sensor2
30100.00,30277.67,24.43,Sensor
30100.00,30244.45,24.22,Sensor2
30100.00,30277.67,24.43,Sensor
30100.00,30244.45,24.22,Sensor2
30100.00,30277.67,24.43,Sensor
30100.00,30244.45,24.22,Sensor2
30100.00,30277.51,24.43,Sensor
30100.00,30244.45,24.22,Sensor2
30100.00,30277.41,24.43,Sensor
30100.00,30244.52,24.22,Sensor2
30100.00,30277.25,24.43,Sensor
30100.00,30244.52,24.22,Sensor2
30100.00,30277.08,24.43,Sensor
30100.00,30244.52,24.22,Sensor2
30100.00,30277.25,24.43,Sensor
30100.00,30244.52,24.22,Sensor2
30100.00,30277.08,24.43,Sensor
30100.00,30244.52,24.22,Sensor2
30100.00,30277.25,24.43,Sensor
30100.00,30244.52,24.22,Sensor2
30100.00,30277.14,24.43,Sensor
30100.00,30244.61,24.22,Sensor2
30100.00,30276.98,24.43,Sensor
30100.00,30244.77,24.22,Sensor2
30100.00,30276.98,24.43,Sensor
30100.00,30244.77,24.22,Sensor2
30100.00,30276.98,24.43,Sensor
30100.00,30244.77,24.22,Sensor2
30100.00,30276.82,24.43,Sensor
30100.00,30244.94,24.22,Sensor2
30100.00,30276.98,24.43,Sensor
30100.00,30244.86,24.21,Sensor2
30100.00,30276.89,24.42,Sensor
30100.00,30245.18,24.21,Sensor2
30100.00,30276.73,24.42,Sensor
30100.00,30245.02,24.21,Sensor2
30100.00,30276.73,24.42,Sensor
30100.00,30245.02,24.21,Sensor2
30100.00,30276.63,24.42,Sensor
30100.00,30244.93,24.21,Sensor2
30100.00,30276.63,24.42,Sensor
30100.00,30244.93,24.21,Sensor2
30100.00,30276.63,24.42,Sensor
30100.00,30245.01,24.21,Sensor2
30100.00,30276.63,24.42,Sensor
30100.00,30245.01,24.21,Sensor2
30100.00,30276.79,24.42,Sensor
30100.00,30244.85,24.21,Sensor2
30100.00,30276.79,24.42,Sensor
30100.00,30244.85,24.21,Sensor2
30100.00,30276.79,24.42,Sensor
30100.00,30244.85,24.21,Sensor2
30100.00,30276.69,24.42,Sensor
30100.00,30244.61,24.21,Sensor2
30100.00,30276.85,24.42,Sensor
30100.00,30244.45,24.21,Sensor2
30100.00,30276.85,24.42,Sensor
30100.00,30244.45,24.21,Sensor2
30100.00,30276.85,24.42,Sensor
30100.00,30244.45,24.21,Sensor2
30100.00,30276.85,24.42,Sensor
30100.00,30244.36,24.20,Sensor2
30100.00,30276.85,24.42,Sensor
30100.00,30244.20,24.20,Sensor2
30100.00,30276.76,24.42,Sensor
30100.00,30244.20,24.20,Sensor2
30100.00,30276.76,24.42,Sensor
30100.00,30244.04,24.20,Sensor2
30100.00,30276.92,24.42,Sensor
30100.00,30243.96,24.20,Sensor2
30100.00,30276.92,24.42,Sensor
30100.00,30243.96,24.20,Sensor2
30100.00,30276.82,24.41,Sensor
30100.00,30243.96,24.20,Sensor2
30100.00,30276.82,24.41,Sensor
30100.00,30243.80,24.20,Sensor2
30100.00,30276.82,24.41,Sensor
30100.00,30243.80,24.20,Sensor2
30100.00,30276.82,24.41,Sensor
30100.00,30243.72,24.20,Sensor2
30100.00,30276.66,24.41,Sensor
30100.00,30243.88,24.20,Sensor2
30100.00,30276.50,24.41,Sensor
30100.00,30243.88,24.20,Sensor2
30100.00,30276.50,24.41,Sensor
30100.00,30243.88,24.20,Sensor2
30100.00,30276.40,24.41,Sensor
30100.00,30243.64,24.20,Sensor2
30100.00,30276.24,24.41,Sensor
30100.00,30243.48,24.20,Sensor2
30100.00,30276.24,24.41,Sensor
30100.00,30243.48,24.20,Sensor2
30100.00,30276.07,24.41,Sensor
30100.00,30243.48,24.20,Sensor2
30100.00,30276.07,24.41,Sensor
30100.00,30243.80,24.20,Sensor2
30100.00,30276.14,24.41,Sensor
30100.00,30243.88,24.19,Sensor2
30100.00,30276.30,24.41,Sensor
30100.00,30244.04,24.19,Sensor2
30100.00,30276.30,24.41,Sensor
30100.00,30244.04,24.19,Sensor2
30100.00,30276.14,24.41,Sensor
30100.00,30244.20,24.19,Sensor2
30100.00,30276.14,24.41,Sensor
30100.00,30244.04,24.19,Sensor2
30100.00,30275.98,24.41,Sensor
30100.00,30243.96,24.19,Sensor2
30100.00,30276.04,24.41,Sensor
30100.00,30243.96,24.19,Sensor2
30100.00,30276.04,24.41,Sensor
30100.00,30244.12,24.19,Sensor2
30100.00,30275.88,24.41,Sensor
30100.00,30244.28,24.19,Sensor2
30100.00,30275.88,24.41,Sensor
30100.00,30244.36,24.19,Sensor2
30100.00,30275.61,24.40,Sensor
30100.00,30244.36,24.19,Sensor2
30100.00,30275.45,24.40,Sensor
